Title,Artist
Angel,Theory Of A Deadman
Little Monster,Royal Blood
Fairly Local,twenty one pilots
Lydia,Highly Suspect
Jenny,Nothing More
Amen,Halestorm
Footsteps,Pop Evil
House Of Gold,twenty one pilots
Let It Go,James Bay
Black Mambo,Glass Animals
Different Colors,WALK THE MOON
Heavy Is The Head,Zac Brown Band Featuring Chris Cornell
Nobody Praying For Me,Seether
The Judge,twenty one pilots
Sedona,Houndmouth.
Gravity,Papa Roach
Moaning Lisa Smile,Wolf Alice
Something's Gotta Give,All Time Low
Shut Up And Dance,WALK THE MOON
Uma Thurman,Fall Out Boy
Renegades,X Ambassadors
Ex's & Oh's,Elle King
Centuries,Fall Out Boy
Cecilia And The Satellite,Andrew McMahon In The Wilderness
Tear In My Heart,twenty one pilots
Brother,NEEDTOBREATHE Featuring Gavin DeGraw
Stressed Out,twenty one pilots
Shots,Imagine Dragons
First,Cold War Kids
Someone New,Hozier
Dreams,Beck
Cut The Cord,Shinedown
Jekyll And Hyde,Five Finger Death Punch
The Wolf,Mumford & Sons
Believe,Mumford & Sons
Hallelujah,Panic! At The Disco
2 Heads,Coleman Hell
Go Big Or Go Home,American Authors
Could Have Been Me,The Struts
Ride,twenty one pilots
Ship To Wreck,Florence + The Machine
S.O.B.,Nathaniel Rateliff & The Night Sweats
Let It Go,James Bay
The Vengeful One,Disturbed
Lydia,Highly Suspect
I Am,AWOLNATION
Footsteps,Pop Evil
Throne,Bring Me The Horizon
Sedona,Houndmouth.
Lane Boy,twenty one pilots
Jenny,Nothing More
Gravity,Papa Roach
Never Ending Circles,CHVRCHES
Different Colors,WALK THE MOON
The Judge,twenty one pilots
Heavydirtysoul,twenty one pilots
Blame It On Me,George Ezra
Leave A Trace,CHVRCHES
Angels Fall,Breaking Benjamin
Doubt,twenty one pilots
Angel,Theory Of A Deadman
Run,AWOLNATION
Polarize,twenty one pilots
Let It Happen,Tame Impala
Killpop,Slipknot
Mercy,Muse
Happy Song,Bring Me The Horizon
Our Own House,MisterWives
Shut Up And Dance,WALK THE MOON
Uma Thurman,Fall Out Boy
Renegades,X Ambassadors
Ex's & Oh's,Elle King
Centuries,Fall Out Boy
Cecilia And The Satellite,Andrew McMahon In The Wilderness
Stressed Out,twenty one pilots
First,Cold War Kids
Tear In My Heart,twenty one pilots
Someone New,Hozier
S.O.B.,Nathaniel Rateliff & The Night Sweats
Throne,Bring Me The Horizon
Jekyll And Hyde,Five Finger Death Punch
Cut The Cord,Shinedown
Dreams,Beck
Hallelujah,Panic! At The Disco
The Wolf,Mumford & Sons
I Am,AWOLNATION
Happy Song,Bring Me The Horizon
2 Heads,Coleman Hell
Could Have Been Me,The Struts
True Friends,Bring Me The Horizon
Ride,twenty one pilots
Let It Go,James Bay
Ship To Wreck,Florence + The Machine
Footsteps,Pop Evil
The Vengeful One,Disturbed
Angels Fall,Breaking Benjamin
Lydia,Highly Suspect
Lane Boy,twenty one pilots
Sedona,Houndmouth.
Heavydirtysoul,twenty one pilots
Different Colors,WALK THE MOON
R.I.P. 2 My Youth,The Neighbourhood
Roots,Imagine Dragons
Wasn't Expecting That,Jamie Lawson
Gravity,Papa Roach
The Judge,twenty one pilots
Blame It On Me,George Ezra
Follow You,Bring Me The Horizon
Doomed,Bring Me The Horizon
Outside,Foo Fighters
Song For Someone,U2
Mercy,Muse
Jenny,Nothing More
Doubt,twenty one pilots
Polarize,twenty one pilots
The Ghosts Of Beverly Drive,Death Cab For Cutie
Circles,machineheart Featuring Vanic
Our Own House,MisterWives
Ex's & Oh's,Elle King
Renegades,X Ambassadors
Shut Up And Dance,WALK THE MOON
Uma Thurman,Fall Out Boy
Stressed Out,twenty one pilots
Irresistible,Fall Out Boy
Someone New,Hozier
S.O.B.,Nathaniel Rateliff & The Night Sweats
First,Cold War Kids
Cecilia And The Satellite,Andrew McMahon In The Wilderness
Let It Go,James Bay
2 Heads,Coleman Hell
Victorious,Panic! At The Disco
Cut The Cord,Shinedown
Could Have Been Me,The Struts
Throne,Bring Me The Horizon
Ride,twenty one pilots
Roots,Imagine Dragons
Jekyll And Hyde,Five Finger Death Punch
I Am,AWOLNATION
Ship To Wreck,Florence + The Machine
Angels Fall,Breaking Benjamin
Fire And The Flood,Vance Joy
Nearly Forgot My Broken Heart,Chris Cornell
Footsteps,Pop Evil
Dreams,Beck
Different Colors,WALK THE MOON
Gravity,Papa Roach
Lane Boy,twenty one pilots
Love Me,The 1975
Blame It On Me,George Ezra
Song For Someone,U2
Leave A Trace,CHVRCHES
Heavydirtysoul,twenty one pilots
The Ghosts Of Beverly Drive,Death Cab For Cutie
Lydia,Highly Suspect
Emperor's New Clothes,Panic! At The Disco
R.I.P. 2 My Youth,The Neighbourhood
The Vengeful One,Disturbed
Mercy,Muse
Unsteady,X Ambassadors
Outside,Foo Fighters
Doubt,twenty one pilots
Polarize,twenty one pilots
The Otherside,Red Sun Rising
Happy Song,Bring Me The Horizon
Mountain At My Gates,Foals
Dug My Heart,BORNS
Georgia,Vance Joy
Molecules,Atlas Genius
Royals,Lorde
Demons,Imagine Dragons
Let Her Go,Passenger
Sweater Weather,The Neighbourhood
Team,Lorde
Pompeii,Bastille
Radioactive,Imagine Dragons
Sail,AWOLNATION
Safe And Sound,Capital Cities
Best Day Of My Life,American Authors
Who You Love,John Mayer Featuring Katy Perry
Let It Be,Tessanne Chin & Adam Levine
Alone Together,Fall Out Boy
Do I Wanna Know?,Arctic Monkeys
Out Of My League,Fitz And The Tantrums
Love Don't Die,The Fray
I See Fire,Ed Sheeran
Tennis Court,Lorde
Come A Little Closer,Cage The Elephant
Come To Me,Goo Goo Dolls
Sirens,Pearl Jam
Miss Jackson,Panic! At The Disco Featuring Lolo
Afraid,The Neighbourhood
Unbelievers,Vampire Weekend
Chocolate,The 1975
400 Lux,Lorde
A Light That Never Comes,Linkin Park X Steve Aoki
Glory And Gore,Lorde
The Wire,HAIM
Buzzcut Season,Lorde
The Mother We Share,CHVRCHES
Dirty Paws,Of Monsters And Men
Battle Born,Five Finger Death Punch
Ribs,Lorde
Shepherd Of Fire,Avenged Sevenfold
Ain't It Fun,Paramore
Hallelujah,Matthew Schuler
White Teeth Teens,Lorde
Lola Montez,Volbeat
Holding On For Life,Broken Bells
Never Never,Korn
A World Alone,Lorde
The Love Club,Lorde
House Of Gold,twenty one pilots
Atlas,Coldplay
Nothing More,The Alternate Routes
Have Yourself A Merry Little Christmas,Cat Power
It's About Time,Young The Giant
Deal With The Devil,Pop Evil
Tessellate,alt-J
Pompeii,Bastille
Team,Lorde
Let Her Go,Passenger
Royals,Lorde
Demons,Imagine Dragons
Best Day Of My Life,American Authors
Radioactive,Imagine Dragons
Sweater Weather,The Neighbourhood
Sail,AWOLNATION
Safe And Sound,Capital Cities
Love Don't Die,The Fray
Do I Wanna Know?,Arctic Monkeys
Chocolate,The 1975
On Top Of The World,Imagine Dragons
Sleeping With A Friend,Neon Trees
Glory And Gore,Lorde
Come A Little Closer,Cage The Elephant
Afraid,The Neighbourhood
The Walker,Fitz And The Tantrums
Coming Of Age,Foster The People
Ain't It Fun,Paramore
Fall In Love,Phantogram
Pumpin Blood,NONONO
Skinny Love,Birdy
Alone Together,Fall Out Boy
Come To Me,Goo Goo Dolls
Bad Blood,Bastille
Unbelievers,Vampire Weekend
Heaven Knows,The Pretty Reckless
It's About Time,Young The Giant
Shepherd Of Fire,Avenged Sevenfold
Come With Me Now,KONGOS
400 Lux,Lorde
Girls Chase Boys,Ingrid Michaelson
Take Out The Gunman,Chevelle
Invisible,U2
The Mother We Share,CHVRCHES
Buzzcut Season,Lorde
Why'd You Only Call Me When You're High?,Arctic Monkeys
Holding On For Life,Broken Bells
Ribs,Lorde
White Teeth Teens,Lorde
R U Mine?,Arctic Monkeys
A World Alone,Lorde
What If I Was Nothing,All That Remains
Tonight You're Perfect,New Politics
Battle Born,Five Finger Death Punch
House Of Gold,twenty one pilots
Lola Montez,Volbeat
Tired,Stone Sour
Pompeii,Bastille
Team,Lorde
Best Day Of My Life,American Authors
Let Her Go,Passenger
Demons,Imagine Dragons
Royals,Lorde
Radioactive,Imagine Dragons
Ain't It Fun,Paramore
Magic,Coldplay
Do I Wanna Know?,Arctic Monkeys
Sleeping With A Friend,Neon Trees
The Walker,Fitz And The Tantrums
On Top Of The World,Imagine Dragons
Coming Of Age,Foster The People
We Might Be Dead By Tomorrow,Soko
Come With Me Now,KONGOS
Heaven Knows,The Pretty Reckless
Glory And Gore,Lorde
Fall In Love,Phantogram
Bad Blood,Bastille
Best Friend,Foster The People
Love Don't Die,The Fray
Tonight You're Perfect,New Politics
Forever,HAIM
Girls Chase Boys,Ingrid Michaelson
Pumpin Blood,NONONO
Skinny Love,Birdy
It's About Time,Young The Giant
Zombie,The Cranberries
Why'd You Only Call Me When You're High?,Arctic Monkeys
Take Out The Gunman,Chevelle
Shepherd Of Fire,Avenged Sevenfold
Unbelievers,Vampire Weekend
Guilty All The Same,Linkin Park Featuring Rakim
What If I Was Nothing,All That Remains
Riptide,Vance Joy
Doses & Mimosas,Cherub
The Wire,HAIM
R U Mine?,Arctic Monkeys
Ordinary Love,U2
I Wanna Get Better,Bleachers
Are You What You Want To Be?,Foster The People
Shot At The Night,The Killers
House Of The Rising Sun,Five Finger Death Punch
Pseudologia Fantastica,Foster The People
Blue Moon,Beck
Wait For Me,Kings Of Leon
Not Gonna Die,Skillet
Supernova,Ray LaMontagne
Giants,Bear Hands
Ain't It Fun,Paramore
Pompeii,Bastille
Best Day Of My Life,American Authors
Come With Me Now,KONGOS
Team,Lorde
A Sky Full Of Stars,Coldplay
Habits (Stay High),Tove Lo
Girls Chase Boys,Ingrid Michaelson
Tennis Court,Lorde
The Writing's On The Wall,OK Go
Riptide,Vance Joy
Sleeping With A Friend,Neon Trees
Magic,Coldplay
Jungle,Jamie N Commons & X Ambassadors
The Walker,Fitz And The Tantrums
Fever,The Black Keys
I Wanna Get Better,Bleachers
Bad Blood,Bastille
Why'd You Only Call Me When You're High?,Arctic Monkeys
Heaven Knows,The Pretty Reckless
Lazaretto,Jack White
Dangerous,Big Data Featuring Joywave
Not About Angels,Birdy
Guilty All The Same,Linkin Park Featuring Rakim
Peace,O.A.R.
Until It's Gone,Linkin Park
All I Want,Kodaline
Take Me To Church,Hozier
Words As Weapons,Seether
Cardiac Arrest,Bad Suns
Torn To Pieces,Pop Evil
I Don't Want To Be Here Anymore,Rise Against
Final Masquerade,Linkin Park
Painkiller,Three Days Grace
Thunder Clatter,Wild Cub
Forever,HAIM
Snap Out Of It,Arctic Monkeys
My Sweet Summer,The Dirty Heads
Doses & Mimosas,Cherub
Believer,American Authors
Giants,Bear Hands
This Means War,Avenged Sevenfold
Best Friend,Foster The People
Everybody Wants To Rule The World,Lorde
Stolen Dance,Milky Chance
Car Radio,twenty one pilots
1000hp,Godsmack
House Of The Rising Sun,Five Finger Death Punch
Multiplied,NEEDTOBREATHE
XO,John Mayer
Habits (Stay High),Tove Lo
A Sky Full Of Stars,Coldplay
Come With Me Now,KONGOS
Pompeii,Bastille
Ain't It Fun,Paramore
Best Day Of My Life,American Authors
Riptide,Vance Joy
Stolen Dance,Milky Chance
Team,Lorde
Take Me To Church,Hozier
I Wanna Get Better,Bleachers
Dangerous,Big Data Featuring Joywave
Edge Of A Revolution,Nickelback
My Sweet Summer,The Dirty Heads
Believer,American Authors
Left Hand Free,alt-J
Fever,The Black Keys
Words As Weapons,Seether
Magic,Coldplay
Multiplied,NEEDTOBREATHE
Back To The Shack,Weezer
Peace,O.A.R.
I Don't Want To Be Here Anymore,Rise Against
Girls,The 1975
Cardiac Arrest,Bad Suns
Jungle,Jamie N Commons & X Ambassadors
We Are Done,The Madden Brothers
Wrong Side Of Heaven,Five Finger Death Punch
1000hp,Godsmack
Earthquake Driver,Counting Crows
Flaws,Bastille
Ballast,Nothing More
Every Other Freckle,alt-J
Budapest,George Ezra
All I Want,Kodaline
Hunger Of The Pine,alt-J
Until It's Gone,Linkin Park
Gotta Get Away,The Black Keys
My Demons,Starset
I'm Only Joking,KONGOS
This Means War,Avenged Sevenfold
Do You,Spoon
Thunder Clatter,Wild Cub
Mess Is Mine,Vance Joy
Hater,Korn
The Negative One,Slipknot
Last Love Song,ZZ Ward
Beware The Dog,The Griswolds
Can You Feel My Heart,Bring Me The Horizon
Lazaretto,Jack White
Habits (Stay High),Tove Lo
A Sky Full Of Stars,Coldplay
Centuries,Fall Out Boy
Riptide,Vance Joy
Pompeii,Bastille
Stolen Dance,Milky Chance
Take Me To Church,Hozier
Come With Me Now,KONGOS
Ain't It Fun,Paramore
Left Hand Free,alt-J
Dangerous,Big Data Featuring Joywave
The Devil In I,Slipknot
Girls,The 1975
My Sweet Summer,The Dirty Heads
Believer,American Authors
Warriors,Imagine Dragons
Flaws,Bastille
Multiplied,NEEDTOBREATHE
Back To The Shack,Weezer
Every Other Freckle,alt-J
Fever,The Black Keys
Budapest,George Ezra
Words As Weapons,Seether
Arrows,Fences Featuring Macklemore
Hunger Of The Pine,alt-J
What Are You Waiting For?,Nickelback
Jungle,Jamie N Commons & X Ambassadors
Wrong Side Of Heaven,Five Finger Death Punch
Gotta Get Away,The Black Keys
I Don't Want To Be Here Anymore,Rise Against
Shut Up And Dance,WALK THE MOON
Everybody Wants To Rule The World,Lorde
All I Want,Kodaline
I'm Only Joking,KONGOS
Edge Of A Revolution,Nickelback
My Demons,Starset
Mind Over Matter,Young The Giant
Mess Is Mine,Vance Joy
The Negative One,Slipknot
Reflections,MisterWives
Cigarette Daydreams,Cage The Elephant
Work Song,Hozier
World On Fire,Slash Featuring Myles Kennedy And The Conspirators
Beware The Dog,The Griswolds
Ballast,Nothing More
From Eden,Hozier
Trainwreck 1979,Death From Above 1979
Can You Feel My Heart,Bring Me The Horizon
Not About Angels,Birdy
Do You,Spoon
Take Me To Church,Hozier
Centuries,Fall Out Boy
A Sky Full Of Stars,Coldplay
Riptide,Vance Joy
Stolen Dance,Milky Chance
Come With Me Now,KONGOS
Ain't It Fun,Paramore
Dangerous,Big Data Featuring Joywave
Yellow Flicker Beat,Lorde
Something From Nothing,Foo Fighters
Left Hand Free,alt-J
Warriors,Imagine Dragons
Shut Up And Dance,WALK THE MOON
Reflections,MisterWives
Flaws,Bastille
Immortals,Fall Out Boy
Back To The Shack,Weezer
My Sweet Summer,The Dirty Heads
The Devil In I,Slipknot
Multiplied,NEEDTOBREATHE
Budapest,George Ezra
Gotta Get Away,The Black Keys
Girls,The 1975
I'm Only Joking,KONGOS
Cigarette Daydreams,Cage The Elephant
Arrows,Fences Featuring Macklemore
Every Other Freckle,alt-J
Everywhere I Go (Kings And Queens),New Politics
Work Song,Hozier
Wrong Side Of Heaven,Five Finger Death Punch
Mind Over Matter,Young The Giant
From Eden,Hozier
Angel Of Small Death And The Codeine Scene,Hozier
Play Ball,AC/DC
Figure It Out,Royal Blood
Edge Of A Revolution,Nickelback
Everybody Wants To Rule The World,Lorde
My Demons,Starset
Like Real People Do,Hozier
Maybe I'm Amazed,Luke Wade & Griffin
Desire,Meg Myers
Trainwreck 1979,Death From Above 1979
Fools Gold,Fitz And The Tantrums
Gooey,Glass Animals
What Are You Waiting For?,Nickelback
Battle Cry,Imagine Dragons
I Am Machine,Three Days Grace
Believer,American Authors
The Only Way Out,Bush
Can You Feel My Heart,Bring Me The Horizon
Ho Hey,The Lumineers
Home,Phillip Phillips
It's Time,Imagine Dragons
Some Nights,fun.
The A Team,Ed Sheeran
Little Talks,Of Monsters And Men
I Will Wait,Mumford & Sons
Radioactive,Imagine Dragons
Too Close,Alex Clare
Madness,Muse
Stubborn Love,The Lumineers
Carry On,fun.
Take A Walk,Passion Pit
Demons,Imagine Dragons
Mountain Sound,Of Monsters And Men
On Top Of The World,Imagine Dragons
Trojans,Atlas Genius
Little Black Submarines,The Black Keys
Flowers In Your Hair,The Lumineers
Chalk Outline,Three Days Grace
Kiss Me,Ed Sheeran
Babel,Mumford & Sons
Slow It Down,The Lumineers
Classy Girls,The Lumineers
"Gone, Gone, Gone",Phillip Phillips
Give Me Love,Ed Sheeran
Lover Of The Light,Mumford & Sons
"Lessons In Love (All Day, All Night)",Neon Trees Featuring Kaskade
Stairway To Heaven (Live At The Kennedy Center Honors),Heart
Dead Sea,The Lumineers
Submarines,The Lumineers
Carry On,Avenged Sevenfold
Lego House,Ed Sheeran
Stars,Grace Potter & The Nocturnals
Drunk,Ed Sheeran
Closer,Tegan And Sara
Big Parade,The Lumineers
Spectrum (Say My Name),Florence + The Machine
In The End,Black Veil Brides
Absolute Zero,Stone Sour
Enemies,Shinedown
Heaven Nor Hell,Volbeat
Been Away Too Long,Soundgarden
Because We Can,Bon Jovi
Round And Round,Imagine Dragons
Whispers In The Dark,Mumford & Sons
Bleeding Out,Imagine Dragons
Disparate Youth,Santigold
Tempest,Deftones
Tiptoe,Imagine Dragons
Radioactive,Imagine Dragons
Ho Hey,The Lumineers
I Will Wait,Mumford & Sons
It's Time,Imagine Dragons
Carry On,fun.
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
Little Talks,Of Monsters And Men
Sail,AWOLNATION
Madness,Muse
Home,Phillip Phillips
Some Nights,fun.
"Gone, Gone, Gone",Phillip Phillips
The A Team,Ed Sheeran
Too Close,Alex Clare
Stubborn Love,The Lumineers
Up In The Air,Thirty Seconds To Mars
Demons,Imagine Dragons
Lego House,Ed Sheeran
Take A Walk,Passion Pit
Disparate Youth,Santigold
Closer,Tegan And Sara
Mountain Sound,Of Monsters And Men
On Top Of The World,Imagine Dragons
Because We Can,Bon Jovi
Trojans,Atlas Genius
Safe And Sound,Capital Cities
Sweater Weather,The Neighbourhood
Give Me Love,Ed Sheeran
Lover Of The Light,Mumford & Sons
Diane Young,Vampire Weekend
Carried Away,Passion Pit
Breezeblocks,alt-J
The High Road,Three Days Grace
The Pit,Silversun Pickups
Hero,Family Of The Year
Red Hands,Walk Off The Earth
Heaven Nor Hell,Volbeat
Holding On To You,twenty one pilots
Bleeding Out,Imagine Dragons
Ride,Lana Del Rey
Now,Paramore
Entertainment,Phoenix
Heaven,Depeche Mode
Bones,Young Guns
Panic Station,Muse
Kiss Me,Ed Sheeran
Rebel Beat,Goo Goo Dolls
In The End,Black Veil Brides
Let Her Go,Passenger
Castle Of Glass,Linkin Park
Radioactive,Imagine Dragons
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
Carry On,fun.
Ho Hey,The Lumineers
I Will Wait,Mumford & Sons
Sail,AWOLNATION
It's Time,Imagine Dragons
Little Talks,Of Monsters And Men
Madness,Muse
Some Nights,fun.
"Gone, Gone, Gone",Phillip Phillips
Lego House,Ed Sheeran
Demons,Imagine Dragons
Stubborn Love,The Lumineers
Still Into You,Paramore
Safe And Sound,Capital Cities
Sweater Weather,The Neighbourhood
Mountain Sound,Of Monsters And Men
On Top Of The World,Imagine Dragons
Breezeblocks,alt-J
Up In The Air,Thirty Seconds To Mars
Closer,Tegan And Sara
Give Me Love,Ed Sheeran
Lover Of The Light,Mumford & Sons
Entertainment,Phoenix
God Is Dead?,Black Sabbath
Carried Away,Passion Pit
Save Rock And Roll,Fall Out Boy Featuring Elton John
Alone Together,Fall Out Boy
The Phoenix,Fall Out Boy
Hero,Family Of The Year
The High Road,Three Days Grace
Now,Paramore
Bleeding Out,Imagine Dragons
Red Hands,Walk Off The Earth
Panic Station,Muse
I'll Follow You,Shinedown
Young Volcanoes,Fall Out Boy
The Hangman's Body Count,Volbeat
Beast,Nico Vega
Diane Young,Vampire Weekend
Rebel Beat,Goo Goo Dolls
Where Did The Party Go,Fall Out Boy
San Francisco,The Mowgli's
Because We Can,Bon Jovi
The Death Of Me,Asking Alexandria
The Mighty Fall,Fall Out Boy Featuring Big Sean
Holding On To You,twenty one pilots
Bones,Young Guns
Castle Of Glass,Linkin Park
Radioactive,Imagine Dragons
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
Young And Beautiful,Lana Del Rey
Ho Hey,The Lumineers
Sail,AWOLNATION
Lego House,Ed Sheeran
Carry On,fun.
"Gone, Gone, Gone",Phillip Phillips
Little Talks,Of Monsters And Men
It's Time,Imagine Dragons
Demons,Imagine Dragons
Safe And Sound,Capital Cities
Sweater Weather,The Neighbourhood
Stubborn Love,The Lumineers
Mountain Sound,Of Monsters And Men
The Man Who Can't Be Moved,Josiah Hawley
The Story,Sarah Simmons
On Top Of The World,Imagine Dragons
Lift Me Up,Five Finger Death Punch Featuring Rob Halford
Up In The Air,Thirty Seconds To Mars
Breezeblocks,alt-J
Out Of My League,Fitz And The Tantrums
Still Into You,Paramore
Love Is Blindness,Jack White
Rose Tattoo,Dropkick Murphys Featuring Bruce Springsteen
Red Hands,Walk Off The Earth
Rebel Beat,Goo Goo Dolls
The Phoenix,Fall Out Boy
Hero,Family Of The Year
Panic Station,Muse
Rise,Skillet
Bleeding Out,Imagine Dragons
Carried Away,Passion Pit
Summertime Sadness,Lana Del Rey & Cedric Gervais
Harlem,New Politics
I'll Follow You,Shinedown
Heart's A Mess,Gotye
San Francisco,The Mowgli's
The High Road,Three Days Grace
Entertainment,Phoenix
We Won't Be Shaken,Building 429
Diane Young,Vampire Weekend
Pompeii,Bastille
Holding On To You,twenty one pilots
In The End,Black Veil Brides
Tiptoe,Imagine Dragons
Let Her Go,Passenger
Stompa,Serena Ryder
The Hangman's Body Count,Volbeat
Alone,Falling In Reverse
Radioactive,Imagine Dragons
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
"Gone, Gone, Gone",Phillip Phillips
Sail,AWOLNATION
Safe And Sound,Capital Cities
Ho Hey,The Lumineers
Lego House,Ed Sheeran
It's Time,Imagine Dragons
Demons,Imagine Dragons
Paper Doll,John Mayer
Young And Beautiful,Lana Del Rey
Sweater Weather,The Neighbourhood
Royals,Lorde
Mountain Sound,Of Monsters And Men
Stubborn Love,The Lumineers
Breezeblocks,alt-J
On Top Of The World,Imagine Dragons
Still Into You,Paramore
Red Hands,Walk Off The Earth
Summertime Sadness,Lana Del Rey & Cedric Gervais
Out Of My League,Fitz And The Tantrums
Let Her Go,Passenger
Harlem,New Politics
I Got You,Jack Johnson
Diane Young,Vampire Weekend
Rebel Beat,Goo Goo Dolls
I'll Follow You,Shinedown
Came Back Haunted,Nine Inch Nails
We Won't Be Shaken,Building 429
Bleeding Out,Imagine Dragons
Up In The Air,Thirty Seconds To Mars
Lift Me Up,Five Finger Death Punch Featuring Rob Halford
The One That Got Away,The Civil Wars
San Francisco,The Mowgli's
Alive,Empire Of The Sun
Pompeii,Bastille
Ways To Go,Grouplove
Castle Of Glass,Linkin Park
Carried Away,Passion Pit
Panic Station,Muse
Do I Wanna Know?,Arctic Monkeys
Trenches,Pop Evil
The Hangman's Body Count,Volbeat
Tiptoe,Imagine Dragons
King & Lionheart,Of Monsters And Men
Stone,Alice In Chains
Stompa,Serena Ryder
In The End,Black Veil Brides
The Phoenix,Fall Out Boy
The High Road,Three Days Grace
Royals,Lorde
Safe And Sound,Capital Cities
Radioactive,Imagine Dragons
Sail,AWOLNATION
"Gone, Gone, Gone",Phillip Phillips
Still Into You,Paramore
Let Her Go,Passenger
Demons,Imagine Dragons
Sweater Weather,The Neighbourhood
Ho Hey,The Lumineers
A Light That Never Comes,Linkin Park X Steve Aoki
Pompeii,Bastille
Monster,Imagine Dragons
Young And Beautiful,Lana Del Rey
Team,Lorde
Hail To The King,Avenged Sevenfold
Out Of My League,Fitz And The Tantrums
Ways To Go,Grouplove
The Love Club,Lorde
Tennis Court,Lorde
I Got You,Jack Johnson
Shot At The Night,The Killers
Sirens,Pearl Jam
Do I Wanna Know?,Arctic Monkeys
Harlem,New Politics
Atlas,Coldplay
Reflektor,Arcade Fire
Wait For Me,Kings Of Leon
Miss Jackson,Panic! At The Disco Featuring Lolo
Bravado,Lorde
Come A Little Closer,Cage The Elephant
Million Dollar Bills,Lorde
The One That Got Away,The Civil Wars
Supersoaker,Kings Of Leon
Alone Together,Fall Out Boy
Who We Are,Switchfoot
Never Never,Korn
Elephant,Tame Impala
Trying To Be Cool,Phoenix
Hurricane,MS MR
Who You Love,John Mayer Featuring Katy Perry
This Is Gospel,Panic! At The Disco
Alive,Empire Of The Sun
Wildfire,John Mayer
Lift Me Up,Five Finger Death Punch Featuring Rob Halford
Chocolate,The 1975
Best Day Of My Life,American Authors
Afraid,The Neighbourhood
Home,Jack Johnson
Mind Your Manners,Pearl Jam
Lonely Boy,The Black Keys
The Sound Of Winter,Bush
Paradise,Coldplay
Face To The Floor,Chevelle
These Days,Foo Fighters
Walk,Foo Fighters
Tonight,Seether
Monarchy Of Roses,Red Hot Chili Peppers
The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers
Cough Syrup,Young The Giant
Buried Alive,Avenged Sevenfold
Shake It Out,Florence + The Machine
Bottoms Up,Nickelback
Not Again,Staind
Pumped Up Kicks,Foster The People
Narcissistic Cannibal,Korn Featuring Skrillex & Kill The Noise
A Warrior's Call,Volbeat
Dark Horses,Switchfoot
What You Want,Evanescence
Don't Stop (Color On The Walls),Foster The People
The Collapse,Adelitas Way
Helena Beat,Foster The People
After Midnight,Blink-182
Aberdeen,Cage The Elephant
Satellite,Rise Against
Remember Everything,Five Finger Death Punch
This Is Gonna Hurt,Sixx: A.M.
Somebody That I Used To Know,Gotye Featuring Kimbra
Curl Of The Burl,Mastodon
Tongue Tied,Grouplove
Bitch Came Back,Theory Of A Deadman
Set Fire To The Rain,Adele
Bullet In My Hand,Redlight King
Not Your Fault,AWOLNATION
We Are Young,fun. Featuring Janelle Monae
Punching In A Dream,The Naked And Famous
Get Thru This,Art Of Dying
The Walk,Mayer Hawthorne
Colours,Grouplove
Hell,Disturbed
Underground,Jane's Addiction
Lucky Now,Ryan Adams
Eyes Wide Open,Staind
Called Out In The Dark,Snow Patrol
Heartbeat,The Fray
Undone,Aranda
Midnight City,M83.
The Waiting One,All That Remains
Calamity Song,The Decemberists
All I Ever Wanted,The Airborne Toxic Event
Lonely Boy,The Black Keys
These Days,Foo Fighters
Face To The Floor,Chevelle
The Sound Of Winter,Bush
Paradise,Coldplay
Walk,Foo Fighters
Somebody That I Used To Know,Gotye Featuring Kimbra
Monarchy Of Roses,Red Hot Chili Peppers
Shake It Out,Florence + The Machine
Bully,Shinedown
Cough Syrup,Young The Giant
Tonight,Seether
The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers
A Warrior's Call,Volbeat
Don't Stop (Color On The Walls),Foster The People
Satellite,Rise Against
Narcissistic Cannibal,Korn Featuring Skrillex & Kill The Noise
Buried Alive,Avenged Sevenfold
The Collapse,Adelitas Way
Bottoms Up,Nickelback
After Midnight,Blink-182
Tattoo,Van Halen
Aberdeen,Cage The Elephant
Remember Everything,Five Finger Death Punch
Not Your Fault,AWOLNATION
Midnight City,M83.
We Are Young,fun. Featuring Janelle Monae
Tongue Tied,Grouplove
Simple Song,The Shins
Set Fire To The Rain,Adele
Eyes Wide Open,Staind
This Is Gonna Hurt,Sixx: A.M.
Bullet In My Hand,Redlight King
The Walk,Mayer Hawthorne
Underground,Jane's Addiction
No Resolution,Seether
Called Out In The Dark,Snow Patrol
Get Thru This,Art Of Dying
Little Talks,Of Monsters And Men
Curl Of The Burl,Mastodon
The Waiting One,All That Remains
Punching In A Dream,The Naked And Famous
In My Blood,Black Stone Cherry
Everybody Talks,Neon Trees
Undone,Aranda
Heartbeat,The Fray
Free,Graffiti6
All I Ever Wanted,The Airborne Toxic Event
We Take Care Of Our Own,Bruce Springsteen
Drive By,Train
Lonely Boy,The Black Keys
These Days,Foo Fighters
Somebody That I Used To Know,Gotye Featuring Kimbra
Face To The Floor,Chevelle
Bully,Shinedown
Walk,Foo Fighters
We Are Young,fun. Featuring Janelle Monae
Paradise,Coldplay
