,Title,Artist
1465,I Could Use A Love Song,Maren Morris
1466,Yours,Russell Dickerson
1467,Smooth,Florida Georgia Line
1468,Round Here Buzz,Eric Church
1469,You Broke Up With Me,Walker Hayes
1470,Ask Me How I Know,Garth Brooks
1471,They Don't Know,Jason Aldean
1472,All On Me,Devin Dawson
1473,The Long Way,Brett Eldredge
1474,Tin Man,Miranda Lambert
1475,Broken Halos,Chris Stapleton
1476,Written In The Sand,Old Dominion
1477,A Girl Like You,Easton Corbin
1478,Heaven,Kane Brown
1479,Five More Minutes,Scotty McCreery
1480,The Rest Of Our Life,Tim McGraw & Faith Hill
1481,Legends,Kelsea Ballerini
1482,Boy,Lee Brice
1483,Outta Style,Aaron Watson
1484,Found You,Kane Brown
1485,California,Big & Rich
1486,Singles You Up,Jordan Davis
1487,Happens Like That,Granger Smith
1488,She's With Me,High Valley
1489,Up Down,Morgan Wallen Featuring Florida Georgia Line
1490,Ones That Like Me,Brantley Gilbert
1491,Dear Hate,Maren Morris Featuring Vince Gill
1492,Make A Little,Midland
1493,What's Mine Is Yours,Kane Brown
1494,Where I Go When I Drink,Chris Young
1495,Take Back Home Girl,Chris Lane Featuring Tori Kelly
1496,Get To You,Michael Ray
1497,Roots,Zac Brown Band
1498,Stay Downtown,Cole Swindell
1499,Lonely Call,RaeLynn
1500,When It Rains It Pours,Luke Combs
1501,What Ifs,Kane Brown Featuring Lauren Alaina
1502,Greatest Love Story,LANCO
1503,Body Like A Back Road,Sam Hunt
1504,Unforgettable,Thomas Rhett
1505,Light It Up,Luke Bryan
1506,Like I Loved You,Brett Young
1507,Small Town Boy,Dustin Lynch
1508,I'll Name The Dogs,Blake Shelton
1509,Fix A Drink,Chris Janson
1510,Female,Keith Urban
1511,Losing Sleep,Chris Young
1512,Yours,Russell Dickerson
1513,Round Here Buzz,Eric Church
1514,I Could Use A Love Song,Maren Morris
1515,Ask Me How I Know,Garth Brooks
1516,Smooth,Florida Georgia Line
1517,You Broke Up With Me,Walker Hayes
1518,Broken Halos,Chris Stapleton
1519,Legends,Kelsea Ballerini
1520,All On Me,Devin Dawson
1521,Written In The Sand,Old Dominion
1522,Tin Man,Miranda Lambert
1523,Five More Minutes,Scotty McCreery
1524,The Rest Of Our Life,Tim McGraw & Faith Hill
1525,A Girl Like You,Easton Corbin
1526,The Long Way,Brett Eldredge
1527,Heaven,Kane Brown
1528,Outta Style,Aaron Watson
1529,Boy,Lee Brice
1530,Happens Like That,Granger Smith
1531,Singles You Up,Jordan Davis
1532,Take Back Home Girl,Chris Lane Featuring Tori Kelly
1533,Found You,Kane Brown
1534,California,Big & Rich
1535,Make A Little,Midland
1536,She's With Me,High Valley
1537,Up Down,Morgan Wallen Featuring Florida Georgia Line
1538,When Someone Stops Loving You,Little Big Town
1539,Marry Me,Thomas Rhett
1540,Stay Downtown,Cole Swindell
1541,Ones That Like Me,Brantley Gilbert
1542,Get To You,Michael Ray
1543,For The First Time,Darius Rucker
1544,Three Chords & The Truth,Chase Rice
1545,Sway,Danielle Bradbery
1546,Heart Break,Lady Antebellum
1547,Hooked,Dylan Scott
1548,Worth It,Danielle Bradbery
1549,What Makes You Country,Luke Bryan
1550,Die A Happy Man,Thomas Rhett
1551,Break Up In A Small Town,Sam Hunt
1552,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild
1553,Stay A Little Longer,Brothers Osborne
1554,I Love This Life,LOCASH
1555,Backroad Song,Granger Smith
1556,I Got The Boy,Jana Kramer
1557,Heartbeat,Carrie Underwood
1558,Beautiful Drug,Zac Brown Band
1559,Break On Me.,Keith Urban
1560,Drunk On Your Love,Brett Eldredge
1561,You Should Be Here,Cole Swindell
1562,Dibs,Kelsea Ballerini
1563,Gonna Know We Were Here,Jason Aldean
1564,Confession,Florida Georgia Line
1565,Nobody To Blame,Chris Stapleton
1566,Mr. Misunderstood,Eric Church
1567,We Went,Randy Houser
1568,Gonna,Blake Shelton
1569,Country Nation,Brad Paisley
1570,I Like The Sound Of That,Rascal Flatts
1571,Tennessee Whiskey,Chris Stapleton
1572,Snapback,Old Dominion
1573,That Don't Sound Like You,Lee Brice
1574,Little Bit Of You,Chase Bryant
1575,Somewhere On A Beach,Dierks Bentley
1576,My Church,Maren Morris
1577,Stone Cold Sober,Brantley Gilbert
1578,Better In Boots,Tyler Farr
1579,Mind Reader,Dustin Lynch
1580,Head Over Boots,Jon Pardi
1581,Real Men Love Jesus,Michael Ray
1582,Fix,Chris Lane
1583,Night's On Fire,David Nail
1584,Shut Up And Fish,Maddie & Tae
1585,It All Started With A Beer,Frankie Ballard
1586,Think Of You,Chris Young Duet With Cassadee Pope
1587,Used To Love You Sober,Kane Brown
1588,Crazy Over Me,Dylan Scott
1589,Sweet By And By,Miranda Lambert
1590,Traveller,Chris Stapleton
1591,Hole In A Bottle,Canaan Smith
1592,Parachute,Chris Stapleton
1593,You Look Like I Need A Drink,Justin Moore
1594,Humble And Kind,Tim McGraw
1595,Next Boyfriend,Lauren Alaina
1596,Yup,Easton Corbin
1597,The Driver,Charles Kelley Featuring Dierks Bentley & Eric Paslay
1598,I Met A Girl,William Michael Morgan
1599,Cold Beer Conversation,George Strait
1600,Die A Happy Man,Thomas Rhett
1601,Heartbeat,Carrie Underwood
1602,Break Up In A Small Town,Sam Hunt
1603,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild
1604,You Should Be Here,Cole Swindell
1605,Backroad Song,Granger Smith
1606,Dibs,Kelsea Ballerini
1607,Drunk On Your Love,Brett Eldredge
1608,My Church,Maren Morris
1609,Beautiful Drug,Zac Brown Band
1610,Break On Me.,Keith Urban
1611,Confession,Florida Georgia Line
1612,We Went,Randy Houser
1613,Nobody To Blame,Chris Stapleton
1614,I Like The Sound Of That,Rascal Flatts
1615,Snapback,Old Dominion
1616,Think Of You,Chris Young Duet With Cassadee Pope
1617,Somewhere On A Beach,Dierks Bentley
1618,Humble And Kind,Tim McGraw
1619,Little Bit Of You,Chase Bryant
1620,That Don't Sound Like You,Lee Brice
1621,Tennessee Whiskey,Chris Stapleton
1622,Mind Reader,Dustin Lynch
1623,Head Over Boots,Jon Pardi
1624,Stone Cold Sober,Brantley Gilbert
1625,Better In Boots,Tyler Farr
1626,Fix,Chris Lane
1627,Real Men Love Jesus,Michael Ray
1628,T-Shirt,Thomas Rhett
1629,Shut Up And Fish,Maddie & Tae
1630,Night's On Fire,David Nail
1631,It All Started With A Beer,Frankie Ballard
1632,From The Ground Up,Dan + Shay
1633,Mr. Misunderstood,Eric Church
1634,Traveller,Chris Stapleton
1635,You Look Like I Need A Drink,Justin Moore
1636,Whisper,Chase Rice
1637,Hold On,The Scott Brothers
1638,Crazy Over Me,Dylan Scott
1639,Used To Love You Sober,Kane Brown
1640,Running For You,Kip Moore
1641,The Driver,Charles Kelley Featuring Dierks Bentley & Eric Paslay
1642,Record Year,Eric Church
1643,Hole In A Bottle,Canaan Smith
1644,Next Boyfriend,Lauren Alaina
1645,Unlove You,Jennifer Nettles
1646,High Class,Eric Paslay
1647,Whiskey On My Breath,Love And Theft
1648,Yup,Easton Corbin
1649,I Met A Girl,William Michael Morgan
1650,H.O.L.Y.,Florida Georgia Line
1651,Came Here To Forget,Blake Shelton
1652,Somewhere On A Beach,Dierks Bentley
1653,Humble And Kind,Tim McGraw
1654,T-Shirt,Thomas Rhett
1655,Snapback,Old Dominion
1656,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan
1657,Mind Reader,Dustin Lynch
1658,My Church,Maren Morris
1659,Think Of You,Chris Young Duet With Cassadee Pope
1660,The Fighter,Keith Urban Featuring Carrie Underwood
1661,Wasted Time,Keith Urban
1662,Church Bells,Carrie Underwood
1663,Head Over Boots,Jon Pardi
1664,Record Year,Eric Church
1665,Lights Come On,Jason Aldean
1666,You Should Be Here,Cole Swindell
1667,I'm Sorry,Adam Wakefield
1668,Noise,Kenny Chesney
1669,American Country Love Song,Jake Owen
1670,Peter Pan,Kelsea Ballerini
1671,Make You Miss Me,Sam Hunt
1672,From The Ground Up,Dan + Shay
1673,Fix,Chris Lane
1674,Night's On Fire,David Nail
1675,Without A Fight,Brad Paisley Featuring Demi Lovato
1676,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani
1677,It All Started With A Beer,Frankie Ballard
1678,I Told You So,Mary Sarah
1679,Unlove You,Jennifer Nettles
1680,You Look Like I Need A Drink,Justin Moore
1681,Running For You,Kip Moore
1682,Rock On,Tucker Beathard
1683,Hole In A Bottle,Canaan Smith
1684,Mayday,Cam
1685,Straight Outta Cold Beer,Blake Shelton
1686,Fire Away,Chris Stapleton
1687,Castaway,Zac Brown Band
1688,Middle Of A Memory,Cole Swindell
1689,I Met A Girl,William Michael Morgan
1690,21 Summer,Brothers Osborne
1691,It Don't Hurt Like It Used To,Billy Currington
1692,Lovin' Lately,Big & Rich Featuring Tim McGraw
1693,Southern Land,Taylor Ray Holbrook & Ryan Upchurch
1694,Sleep Without You,Brett Young
1695,Livin' The Dream,Drake White
1696,Vacation,Thomas Rhett
1697,Parachute,Chris Stapleton
1698,Southern Boy,Jordan Rager With Jason Aldean
1699,Thy Will,Hillary Scott & The Scott Family
1700,H.O.L.Y.,Florida Georgia Line
1701,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan
1702,Humble And Kind,Tim McGraw
1703,T-Shirt,Thomas Rhett
1704,Church Bells,Carrie Underwood
1705,Lights Come On,Jason Aldean
1706,Wasted Time,Keith Urban
1707,Somewhere On A Beach,Dierks Bentley
1708,Head Over Boots,Jon Pardi
1709,From The Ground Up,Dan + Shay
1710,Record Year,Eric Church
1711,Came Here To Forget,Blake Shelton
1712,Peter Pan,Kelsea Ballerini
1713,My Church,Maren Morris
1714,American Country Love Song,Jake Owen
1715,Make You Miss Me,Sam Hunt
1716,Noise,Kenny Chesney
1717,Think Of You,Chris Young Duet With Cassadee Pope
1718,Fix,Chris Lane
1719,Different For Girls,Dierks Bentley Featuring Elle King
1720,Night's On Fire,David Nail
1721,It All Started With A Beer,Frankie Ballard
1722,Castaway,Zac Brown Band
1723,You Look Like I Need A Drink,Justin Moore
1724,She's Got A Way With Words,Blake Shelton
1725,Rock On,Tucker Beathard
1726,Middle Of A Memory,Cole Swindell
1727,Running For You,Kip Moore
1728,Without A Fight,Brad Paisley Featuring Demi Lovato
1729,Unlove You,Jennifer Nettles
1730,Parachute,Chris Stapleton
1731,Vacation,Thomas Rhett
1732,I Met A Girl,William Michael Morgan
1733,It Don't Hurt Like It Used To,Billy Currington
1734,Mayday,Cam
1735,Fire Away,Chris Stapleton
1736,Sleep Without You,Brett Young
1737,21 Summer,Brothers Osborne
1738,Infinite Love,Todd Chrisley & Sara Evans
1739,Lovin' Lately,Big & Rich Featuring Tim McGraw
1740,Livin' The Dream,Drake White
1741,I Know Somebody,LOCASH
1742,Thy Will,Hillary Scott & The Scott Family
1743,Song For Another Time,Old Dominion
1744,Tuxedo,Clare Dunn
1745,The Fighter,Keith Urban Featuring Carrie Underwood
1746,Wanna Be That Song,Brett Eldredge
1747,Sober Saturday Night,Chris Young Featuring Vince Gill
1748,80s Mercedes,Maren Morris
1749,Wasn't That Drunk,Josh Abbott Band With Carly Pearce
1750,H.O.L.Y.,Florida Georgia Line
1751,Vice,Miranda Lambert
1752,From The Ground Up,Dan + Shay
1753,Church Bells,Carrie Underwood
1754,Record Year,Eric Church
1755,Head Over Boots,Jon Pardi
1756,Lights Come On,Jason Aldean
1757,Peter Pan,Kelsea Ballerini
1758,Make You Miss Me,Sam Hunt
1759,Fix,Chris Lane
1760,Different For Girls,Dierks Bentley Featuring Elle King
1761,American Country Love Song,Jake Owen
1762,She's Got A Way With Words,Blake Shelton
1763,Wasted Time,Keith Urban
1764,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan
1765,A Little More Summertime,Jason Aldean
1766,Came Here To Forget,Blake Shelton
1767,Castaway,Zac Brown Band
1768,Middle Of A Memory,Cole Swindell
1769,You Look Like I Need A Drink,Justin Moore
1770,Vacation,Thomas Rhett
1771,It Don't Hurt Like It Used To,Billy Currington
1772,Rock On,Tucker Beathard
1773,Without A Fight,Brad Paisley Featuring Demi Lovato
1774,Running For You,Kip Moore
1775,Noise,Kenny Chesney
1776,May We All,Florida Georgia Line Featuring Tim McGraw
1777,Sleep Without You,Brett Young
1778,I Met A Girl,William Michael Morgan
1779,80s Mercedes,Maren Morris
1780,Song For Another Time,Old Dominion
1781,I Know Somebody,LOCASH
1782,Sober Saturday Night,Chris Young Featuring Vince Gill
1783,Lovin' Lately,Big & Rich Featuring Tim McGraw
1784,Unlove You,Jennifer Nettles
1785,Parachute,Chris Stapleton
1786,Thy Will,Hillary Scott & The Scott Family
1787,21 Summer,Brothers Osborne
1788,Wanna Be That Song,Brett Eldredge
1789,Livin' The Dream,Drake White
1790,Seein' Red,Dustin Lynch
1791,Move,Luke Bryan
1792,How I'll Always Be,Tim McGraw
1793,Make You Mine,High Valley
1794,In Case You Didn't Know,Brett Young
1795,Smooth,Florida Georgia Line
1796,If He Ain't Gonna Love You,Jake Owen
1797,Wasn't That Drunk,Josh Abbott Band With Carly Pearce
1798,If The Boot Fits,Granger Smith
1799,Saltwater Gospel,Eli Young Band
1800,H.O.L.Y.,Florida Georgia Line
1801,Peter Pan,Kelsea Ballerini
1802,From The Ground Up,Dan + Shay
1803,Make You Miss Me,Sam Hunt
1804,Different For Girls,Dierks Bentley Featuring Elle King
1805,Head Over Boots,Jon Pardi
1806,Setting The World On Fire,Kenny Chesney Featuring P!nk
1807,American Country Love Song,Jake Owen
1808,Record Year,Eric Church
1809,Vice,Miranda Lambert
1810,She's Got A Way With Words,Blake Shelton
1811,It Don't Hurt Like It Used To,Billy Currington
1812,Church Bells,Carrie Underwood
1813,You Look Like I Need A Drink,Justin Moore
1814,Middle Of A Memory,Cole Swindell
1815,Lights Come On,Jason Aldean
1816,Castaway,Zac Brown Band
1817,Rock On,Tucker Beathard
1818,Wasted Time,Keith Urban
1819,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan
1820,I Met A Girl,William Michael Morgan
1821,Move,Luke Bryan
1822,Vacation,Thomas Rhett
1823,Sleep Without You,Brett Young
1824,I Know Somebody,LOCASH
1825,Song For Another Time,Old Dominion
1826,80s Mercedes,Maren Morris
1827,A Little More Summertime,Jason Aldean
1828,Without A Fight,Brad Paisley Featuring Demi Lovato
1829,Wanna Be That Song,Brett Eldredge
1830,Thy Will,Hillary Scott & The Scott Family
1831,Lovin' Lately,Big & Rich Featuring Tim McGraw
1832,Blue Ain't Your Color,Keith Urban
1833,Livin' The Dream,Drake White
1834,Parachute,Chris Stapleton
1835,How I'll Always Be,Tim McGraw
1836,May We All,Florida Georgia Line Featuring Tim McGraw
1837,21 Summer,Brothers Osborne
1838,Make You Mine,High Valley
1839,My Girl,Dylan Scott
1840,If The Boot Fits,Granger Smith
1841,Seein' Red,Dustin Lynch
1842,In Case You Didn't Know,Brett Young
1843,Comeback Kid,The Band Perry
1844,Sober Saturday Night,Chris Young Featuring Vince Gill
1845,The Weekend,Brantley Gilbert
1846,Wasn't That Drunk,Josh Abbott Band With Carly Pearce
1847,Island,Florida Georgia Line
1848,Saltwater Gospel,Eli Young Band
1849,In Case You Don't Remember,Jason Aldean
1850,Peter Pan,Kelsea Ballerini
1851,Setting The World On Fire,Kenny Chesney Featuring P!nk
1852,Different For Girls,Dierks Bentley Featuring Elle King
1853,H.O.L.Y.,Florida Georgia Line
1854,It Don't Hurt Like It Used To,Billy Currington
1855,Make You Miss Me,Sam Hunt
1856,Vice,Miranda Lambert
1857,Middle Of A Memory,Cole Swindell
1858,Rock On,Tucker Beathard
1859,A Little More Summertime,Jason Aldean
1860,I Met A Girl,William Michael Morgan
1861,Blue Ain't Your Color,Keith Urban
1862,She's Got A Way With Words,Blake Shelton
1863,Move,Luke Bryan
1864,I Know Somebody,LOCASH
1865,May We All,Florida Georgia Line Featuring Tim McGraw
1866,Sleep Without You,Brett Young
1867,You Look Like I Need A Drink,Justin Moore
1868,Lights Come On,Jason Aldean
1869,Church Bells,Carrie Underwood
1870,Song For Another Time,Old Dominion
1871,80s Mercedes,Maren Morris
1872,Wanna Be That Song,Brett Eldredge
1873,Castaway,Zac Brown Band
1874,How I'll Always Be,Tim McGraw
1875,Lovin' Lately,Big & Rich Featuring Tim McGraw
1876,Thy Will,Hillary Scott & The Scott Family
1877,Parachute,Chris Stapleton
1878,Livin' The Dream,Drake White
1879,Vacation,Thomas Rhett
1880,21 Summer,Brothers Osborne
1881,Dirty Laundry,Carrie Underwood
1882,Here's To The Farmer,Luke Bryan
1883,Road Less Traveled,Lauren Alaina
1884,If The Boot Fits,Granger Smith
1885,My Girl,Dylan Scott
1886,Seein' Red,Dustin Lynch
1887,Make You Mine,High Valley
1888,Sober Saturday Night,Chris Young Featuring Vince Gill
1889,In Case You Didn't Know,Brett Young
1890,Kill A Word,Eric Church Featuring Rhiannon Giddens
1891,Love Triangle,RaeLynn
1892,There's A Girl,Trent Harmon
1893,Holdin' Her,Chris Janson
1894,Saltwater Gospel,Eli Young Band
1895,The Weekend,Brantley Gilbert
1896,Hurricane,Luke Combs
1897,Hometown Girl,Josh Turner
1898,If I Told You,Darius Rucker
1899,Comeback Kid,The Band Perry
1900,Setting The World On Fire,Kenny Chesney Featuring P!nk
1901,Blue Ain't Your Color,Keith Urban
1902,Middle Of A Memory,Cole Swindell
1903,May We All,Florida Georgia Line Featuring Tim McGraw
1904,Move,Luke Bryan
1905,I Know Somebody,LOCASH
1906,H.O.L.Y.,Florida Georgia Line
1907,A Little More Summertime,Jason Aldean
1908,Sleep Without You,Brett Young
1909,It Don't Hurt Like It Used To,Billy Currington
1910,Vice,Miranda Lambert
1911,Song For Another Time,Old Dominion
1912,Dirty Laundry,Carrie Underwood
1913,Wanna Be That Song,Brett Eldredge
1914,Different For Girls,Dierks Bentley Featuring Elle King
1915,80s Mercedes,Maren Morris
1916,How I'll Always Be,Tim McGraw
1917,Forever Country,"Artists Of Then, Now & Forever"
1918,Star Of The Show,Thomas Rhett
1919,Parachute,Chris Stapleton
1920,Livin' The Dream,Drake White
1921,Today,Brad Paisley
1922,Kill A Word,Eric Church Featuring Rhiannon Giddens
1923,If The Boot Fits,Granger Smith
1924,Dirt On My Boots,Jon Pardi
1925,Road Less Traveled,Lauren Alaina
1926,Sober Saturday Night,Chris Young Featuring Vince Gill
1927,21 Summer,Brothers Osborne
1928,Seein' Red,Dustin Lynch
1929,A Guy With A Girl,Blake Shelton
1930,Make You Mine,High Valley
1931,The Weekend,Brantley Gilbert
1932,Hometown Girl,Josh Turner
1933,Love Triangle,RaeLynn
1934,Holdin' Her,Chris Janson
1935,Hurricane,Luke Combs
1936,My Girl,Dylan Scott
1937,Yeah Boy,Kelsea Ballerini
1938,There's A Girl,Trent Harmon
1939,Think A Little Less,Michael Ray
1940,Better Man,Little Big Town
1941,In Case You Didn't Know,Brett Young
1942,If I Told You,Darius Rucker
1943,Trip Around The Sun,Kenny Chesney
1944,Outskirts Of Heaven,Craig Campbell
1945,A Little More Love,Jerrod Niemann & Lee Brice
1946,Ba,", Let's Lay Down And Dance'"
1947,Comeback Kid,The Band Perry
1948,Long Live Tonight,LANCO
1949,How Not To,Dan + Shay
1950,My Ba,'s Got A Smile On Her Face'
1951,Shotgun Rider,Tim McGraw
1952,Something In The Water,Carrie Underwood
1953,Talladega,Eric Church
1954,Sun Daze,Florida Georgia Line
1955,Perfect Storm,Brad Paisley
1956,I See You,Luke Bryan
1957,Lonely Tonight,Blake Shelton Featuring Ashley Monroe
1958,Til It's Gone,Kenny Chesney
1959,Leave The Night On,Sam Hunt
1960,Close Your Eyes,Parmalee
1961,Drinking Class,Lee Brice
1962,Just Gettin' Started,Jason Aldean
1963,Make Me Wanna,Thomas Rhett
1964,God Made Girls,RaeLynn
1965,Somewhere In My Car,Keith Urban
1966,Mean To Me,Brett Eldredge
1967,Girl In A Country Song,Maddie & Tae
1968,Like A Cowboy,Randy Houser
1969,Lonely Eyes,Chris Young
1970,Homegrown Honey,Darius Rucker
1971,Dirt,Florida Georgia Line
1972,Burnin' It Down,Jason Aldean
1973,Neon Light,Blake Shelton
1974,Take Your Time,Sam Hunt
1975,Take It On Back,Chase Bryant
1976,What We Ain't Got,Jake Owen
1977,In Pictures,Craig Wayne Boyd
1978,Ain't Worth The Whiskey,Cole Swindell
1979,The Old Rugged Cross,Craig Wayne Boyd
1980,Kiss You Tonight,David Nail
1981,A Guy Walks Into A Bar,Tyler Farr
1982,Boots On,Craig Wayne Boyd & Blake Shelton
1983,Say You Do,Dierks Bentley
1984,Freestyle,Lady Antebellum
1985,Trailer Hitch,Kristian Bush
1986,She Don't Love You,Eric Paslay
1987,Love You Like That,Canaan Smith
1988,Drunk Americans,To
1989,Break Up In A Small Town,Sam Hunt
1990,Lay Low,Josh Turner
1991,Ba,Be My Love Song'
1992,Gentle On My Mind,The Band Perry
1993,Don't It,Billy Currington
1994,Love Me Like You Mean It,Kelsea Ballerini
1995,Girl Crush,Little Big Town
1996,I Walk The Line,Craig Wayne Boyd
1997,Make You Miss Me,Sam Hunt
1998,House Party,Sam Hunt
1999,Ex To See,Sam Hunt
2000,I See You,Luke Bryan
2001,Something In The Water,Carrie Underwood
2002,Talladega,Eric Church
2003,Sun Daze,Florida Georgia Line
2004,Lonely Tonight,Blake Shelton Featuring Ashley Monroe
2005,Take Your Time,Sam Hunt
2006,Make Me Wanna,Thomas Rhett
2007,Drinking Class,Lee Brice
2008,Just Gettin' Started,Jason Aldean
2009,Shotgun Rider,Tim McGraw
2010,Mean To Me,Brett Eldredge
2011,Like A Cowboy,Randy Houser
2012,Til It's Gone,Kenny Chesney
2013,Lonely Eyes,Chris Young
2014,Ain't Worth The Whiskey,Cole Swindell
2015,Perfect Storm,Brad Paisley
2016,Homegrown Honey,Darius Rucker
2017,Homegrown,Zac Brown Band
2018,Take It On Back,Chase Bryant
2019,Say You Do,Dierks Bentley
2020,What We Ain't Got,Jake Owen
2021,A Guy Walks Into A Bar,Tyler Farr
2022,Girl Crush,Little Big Town
2023,Freestyle,Lady Antebellum
2024,Trailer Hitch,Kristian Bush
2025,She Don't Love You,Eric Paslay
2026,Smoke,A Thousand Horses
2027,Love You Like That,Canaan Smith
2028,Little Red Wagon,Miranda Lambert
2029,Lay Low,Josh Turner
2030,Don't It,Billy Currington
2031,Ba,Be My Love Song'
2032,Drunk Americans,To
2033,Love Me Like You Mean It,Kelsea Ballerini
2034,Make You Miss Me,Sam Hunt
2035,When I've Been Drinkin,Jon Pardi
2036,Hard To Be Cool,Joe Nichols
2037,Ex To See,Sam Hunt
2038,Going Out Like That,Reba
2039,Riot,Rascal Flatts
2040,House Party,Sam Hunt
2041,Trouble,Gloriana
2042,Raise 'Em Up,Keith Urban Featuring Eric Church
2043,Gonna Wanna Tonight,Chase Rice
2044,Hell Of A Night,Dustin Lynch
2045,One Hell Of An Amen,Brantley Gilbert
2046,Speakers,Sam Hunt
2047,Gentle On My Mind,The Band Perry
2048,Fly,Maddie & Tae
2049,This Kind Of Town,Justin Moore
2050,Take Your Time,Sam Hunt
2051,Make Me Wanna,Thomas Rhett
2052,Lonely Tonight,Blake Shelton Featuring Ashley Monroe
2053,I See You,Luke Bryan
2054,Sun Daze,Florida Georgia Line
2055,Mean To Me,Brett Eldredge
2056,Ain't Worth The Whiskey,Cole Swindell
2057,Just Gettin' Started,Jason Aldean
2058,Like A Cowboy,Randy Houser
2059,Homegrown,Zac Brown Band
2060,Drinking Class,Lee Brice
2061,Lonely Eyes,Chris Young
2062,Homegrown Honey,Darius Rucker
2063,Say You Do,Dierks Bentley
2064,Talladega,Eric Church
2065,Take It On Back,Chase Bryant
2066,A Guy Walks Into A Bar,Tyler Farr
2067,Something In The Water,Carrie Underwood
2068,Shotgun Rider,Tim McGraw
2069,What We Ain't Got,Jake Owen
2070,Little Red Wagon,Miranda Lambert
2071,Smoke,A Thousand Horses
2072,Raise 'Em Up,Keith Urban Featuring Eric Church
2073,Girl Crush,Little Big Town
2074,She Don't Love You,Eric Paslay
2075,Don't It,Billy Currington
2076,Trailer Hitch,Kristian Bush
2077,Love You Like That,Canaan Smith
2078,Love Me Like You Mean It,Kelsea Ballerini
2079,Wild Child,Kenny Chesney With Grace Potter
2080,Freestyle,Lady Antebellum
2081,Ba,Be My Love Song'
2082,Little Toy Guns,Carrie Underwood
2083,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2084,Lay Low,Josh Turner
2085,One Hell Of An Amen,Brantley Gilbert
2086,I'm Not Gonna Miss You,Glen Campbell
2087,Drunk Americans,To
2088,I'm To Blame,Kip Moore
2089,Crushin' It,Brad Paisley
2090,Riot,Rascal Flatts
2091,Hard To Be Cool,Joe Nichols
2092,Hell Of A Night,Dustin Lynch
2093,Like A Wrecking Ball,Eric Church
2094,Make You Miss Me,Sam Hunt
2095,Going Out Like That,Reba
2096,Trouble,Gloriana
2097,Ride,Chase Rice
2098,I Got The Boy,Jana Kramer
2099,Sippin' On Fire,Florida Georgia Line
2100,Take Your Time,Sam Hunt
2101,Homegrown,Zac Brown Band
2102,Ain't Worth The Whiskey,Cole Swindell
2103,Lonely Eyes,Chris Young
2104,Drinking Class,Lee Brice
2105,Homegrown Honey,Darius Rucker
2106,Say You Do,Dierks Bentley
2107,Mean To Me,Brett Eldredge
2108,Just Gettin' Started,Jason Aldean
2109,Little Red Wagon,Miranda Lambert
2110,A Guy Walks Into A Bar,Tyler Farr
2111,Smoke,A Thousand Horses
2112,Raise 'Em Up,Keith Urban Featuring Eric Church
2113,Lonely Tonight,Blake Shelton Featuring Ashley Monroe
2114,Don't It,Billy Currington
2115,I See You,Luke Bryan
2116,Girl Crush,Little Big Town
2117,Sippin' On Fire,Florida Georgia Line
2118,She Don't Love You,Eric Paslay
2119,What We Ain't Got,Jake Owen
2120,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2121,Little Toy Guns,Carrie Underwood
2122,Wild Child,Kenny Chesney With Grace Potter
2123,Love Me Like You Mean It,Kelsea Ballerini
2124,Like A Wrecking Ball,Eric Church
2125,Love You Like That,Canaan Smith
2126,Ba,Be My Love Song'
2127,Biscuits,Kacey Musgraves
2128,Crushin' It,Brad Paisley
2129,Games,Luke Bryan
2130,Lay Low,Josh Turner
2131,One Hell Of An Amen,Brantley Gilbert
2132,Buy Me A Boat,Chris Janson
2133,Hard To Be Cool,Joe Nichols
2134,Kiss You In The Morning,Michael Ray
2135,Going Out Like That,Reba
2136,Hell Of A Night,Dustin Lynch
2137,Ride,Chase Rice
2138,Young & Crazy,Frankie Ballard
2139,I'm To Blame,Kip Moore
2140,Riot,Rascal Flatts
2141,Fly,Maddie & Tae
2142,Trouble,Gloriana
2143,Gonna Wanna Tonight,Chase Rice
2144,Spring Breakdown,Luke Bryan
2145,I Got The Boy,Jana Kramer
2146,For A Boy,RaeLynn
2147,Break Up With Him,Old Dominion
2148,Speakers,Sam Hunt
2149,Hangover Tonight,Gary Allan
2150,Take Your Time,Sam Hunt
2151,Girl Crush,Little Big Town
2152,Homegrown,Zac Brown Band
2153,Sippin' On Fire,Florida Georgia Line
2154,Drinking Class,Lee Brice
2155,Say You Do,Dierks Bentley
2156,A Guy Walks Into A Bar,Tyler Farr
2157,Don't It,Billy Currington
2158,Raise 'Em Up,Keith Urban Featuring Eric Church
2159,Ain't Worth The Whiskey,Cole Swindell
2160,Smoke,A Thousand Horses
2161,Little Red Wagon,Miranda Lambert
2162,Wild Child,Kenny Chesney With Grace Potter
2163,Little Toy Guns,Carrie Underwood
2164,She Don't Love You,Eric Paslay
2165,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn
2166,Like A Wrecking Ball,Eric Church
